TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
7.79,80.04,39.54,24.23,-2.67,7.71,6.74,9.99,10.87,24.05,24.14,2.31,0.0,11.75,2.37,0.01,0.47,838.8,179.99,0.0,86.26,13.01,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978563.5,17.64,16.5,12.37,18.59,21.77,16.75,41.76,0.0,46.46,43.98,21.89,18.47,41.38,37.89,37.89,38.08,0.04,2.05,2.07,2.07,1.0,0.33,9.97,10.0,5.0,0.0,5.0,0.0,23.16,25.07,1681978563.52
7.79,80.04,39.54,24.4,-2.84,7.88,6.74,9.9,10.78,23.96,24.05,2.32,-0.04,11.88,2.41,0.01,0.48,912.72,166.35,0.0,93.03,13.3,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978565.5,17.71,16.56,12.37,18.66,21.77,16.82,41.76,0.0,46.46,44.05,21.89,18.47,41.32,37.83,37.83,38.02,0.04,2.05,2.06,2.07,1.0,0.33,9.97,10.0,5.0,0.0,5.0,0.0,23.04,25.13,1681978565.52
7.88,80.04,39.48,24.32,-2.75,7.97,6.74,9.81,10.78,24.05,24.05,2.36,-0.03,11.7,2.41,0.01,0.48,964.15,155.44,0.0,87.95,13.05,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978567.51,17.64,16.5,12.37,18.59,21.83,16.82,41.76,0.0,46.4,43.98,21.89,18.47,41.38,37.89,37.89,38.02,0.04,2.05,2.06,2.08,1.0,0.33,9.97,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978567.52
8.06,80.13,39.54,24.32,-2.75,8.06,6.91,9.9,10.69,24.05,24.14,2.38,0.0,11.8,2.39,0.01,0.48,922.37,218.95,0.0,81.19,13.22,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978569.51,17.71,16.44,12.44,18.66,21.83,16.88,41.76,0.0,46.4,43.92,21.89,18.4,41.38,37.95,37.89,37.95,0.04,2.05,2.06,2.08,1.0,0.33,9.97,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978569.52
8.06,80.13,39.54,24.32,-2.84,8.14,6.91,10.08,10.78,24.05,24.14,2.34,0.06,11.86,2.41,0.01,0.48,896.65,159.73,0.0,86.26,13.34,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978571.51,17.71,16.5,12.44,18.59,21.77,16.82,41.7,0.0,46.46,43.98,21.83,18.4,41.32,37.89,37.89,37.95,0.04,2.05,2.06,2.07,1.0,0.33,9.97,10.0,5.0,0.0,5.0,0.0,23.04,25.07,1681978571.52
8.23,80.13,39.54,24.32,-2.93,8.23,7.0,9.9,10.61,24.05,24.14,2.35,-0.02,11.71,2.41,0.01,0.48,919.15,178.04,0.0,87.95,13.31,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978573.52,17.71,16.5,12.37,18.66,21.77,16.75,41.7,0.0,46.46,43.98,21.89,18.47,41.38,37.95,37.89,38.02,0.04,2.06,2.06,2.07,1.0,0.33,9.96,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978573.54
8.32,80.04,39.54,24.32,-2.84,8.32,7.18,9.81,10.61,23.96,24.05,2.35,0.08,11.85,2.38,0.01,0.48,1076.64,188.17,0.0,91.34,13.74,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978575.53,17.71,16.5,12.37,18.59,21.77,16.82,41.7,0.0,46.4,43.92,21.89,18.47,41.32,37.95,37.89,38.02,0.04,2.06,2.05,2.08,1.0,0.36,9.97,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978575.54
8.32,80.04,39.54,24.32,-3.02,8.5,7.18,9.9,10.69,23.96,24.14,2.35,0.01,11.83,2.39,0.01,0.48,964.15,147.26,0.0,89.64,13.6,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978577.53,17.64,16.44,12.31,18.66,21.77,16.75,41.7,0.0,46.4,43.92,21.89,18.47,41.38,37.95,37.89,38.02,0.04,2.05,2.05,2.07,1.0,0.41,9.97,10.0,5.0,0.0,5.0,0.0,23.04,25.07,1681978577.55
8.5,80.21,39.54,24.23,-2.93,8.41,7.35,9.99,10.61,24.05,24.05,2.35,-0.03,11.73,2.41,0.01,0.48,867.73,187.78,0.0,86.26,13.55,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978579.54,17.71,16.44,12.25,18.59,21.83,16.82,41.7,0.0,46.4,43.98,21.83,18.47,41.32,37.95,37.89,38.02,0.04,2.05,2.05,2.08,1.0,0.42,9.97,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978579.55
8.5,80.21,39.6,24.4,-2.93,8.67,7.27,9.9,10.61,24.05,24.14,2.37,0.0,11.89,2.45,0.01,0.48,1073.43,158.95,0.0,86.26,13.75,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978581.53,17.71,16.56,12.37,18.59,21.83,16.75,41.76,0.0,46.4,43.92,21.83,18.47,41.32,37.95,37.89,38.02,0.04,2.06,2.05,2.08,1.0,0.42,9.97,10.0,5.0,0.0,5.0,0.0,23.04,25.07,1681978581.55
8.76,80.13,39.6,24.23,-2.93,8.58,7.53,9.99,10.61,24.05,24.05,2.39,0.05,11.8,2.43,0.01,0.49,970.58,209.21,0.0,82.88,13.41,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978583.55,17.71,16.56,12.25,18.66,21.77,16.75,41.7,0.0,46.4,43.92,21.83,18.47,41.38,37.95,37.89,38.02,0.04,2.06,2.05,2.07,1.0,0.43,9.97,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978583.56
8.76,80.21,39.6,24.23,-3.02,8.76,7.44,9.99,10.69,24.05,24.14,2.4,-0.04,11.76,2.42,0.01,0.48,842.01,157.0,0.0,89.64,13.48,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978585.55,17.71,16.5,12.25,18.59,21.77,16.75,41.76,0.0,46.4,43.98,21.83,18.47,41.38,37.95,37.83,37.95,0.04,2.05,2.06,2.08,1.0,0.44,9.96,10.0,5.0,0.0,5.0,0.0,23.04,25.13,1681978585.57
8.76,80.3,39.54,24.23,-3.02,8.85,7.62,9.9,10.61,23.96,24.14,2.37,-0.01,11.92,2.43,0.01,0.48,1005.93,206.87,0.0,93.03,13.81,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978587.55,17.64,16.5,12.18,18.59,21.77,16.82,41.76,0.0,46.46,43.92,21.83,18.47,41.38,37.95,37.95,38.08,0.04,2.06,2.06,2.06,1.0,0.47,9.96,10.0,5.0,0.0,5.0,0.0,23.1,25.13,1681978587.57
8.85,80.3,39.6,24.32,-3.02,8.76,7.71,9.81,10.61,24.05,24.14,2.39,-0.01,11.79,2.39,0.01,0.48,938.44,157.0,0.0,82.88,14.1,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978589.56,17.71,16.5,12.18,18.59,21.83,16.88,41.7,0.0,46.46,43.92,21.83,18.47,41.38,37.95,37.89,38.02,0.04,2.05,2.05,2.07,1.0,0.48,9.97,10.0,5.0,0.0,5.0,0.0,23.04,25.13,1681978589.57
8.94,80.3,39.6,24.32,-2.93,9.02,7.71,9.9,10.52,24.05,24.14,2.37,0.0,11.78,2.42,0.01,0.48,835.59,178.04,0.0,86.26,13.79,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978591.56,17.64,16.5,12.12,18.59,21.77,16.75,41.76,0.0,46.52,43.98,21.83,18.47,41.38,37.89,37.95,37.95,0.04,2.06,2.05,2.08,1.0,0.46,9.97,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978591.57
9.02,80.21,39.6,24.32,-2.93,8.94,7.79,9.81,10.61,24.05,24.05,2.38,0.02,11.92,2.42,0.01,0.49,980.22,178.04,0.0,87.95,13.76,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978593.57,17.77,16.5,12.18,18.66,21.77,16.75,41.83,0.0,46.46,43.98,21.83,18.47,41.38,37.89,37.95,38.02,0.04,2.06,2.05,2.07,1.0,0.43,9.97,10.0,5.0,0.0,5.0,0.0,23.04,25.07,1681978593.58
