TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
18.6,53.14,21.07,23.44,-6.45,19.22,20.27,15.18,16.14,23.09,23.7,1.91,0.04,7.8,2.07,0.03,0.52,1783.74,-0.39,0.0,86.26,28.52,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595650.56,16.94,15.42,9.14,21.07,20.94,22.15,22.72,0.0,27.35,24.94,24.62,19.61,24.56,28.24,28.24,27.67,0.04,10.0,2.18,9.88,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.08,23.93,1682595650.57
18.6,53.85,21.2,23.35,-6.53,19.22,20.36,15.0,16.23,23.09,23.79,2.01,0.02,7.89,2.06,0.03,0.51,1873.74,-0.39,0.0,94.72,27.35,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595652.58,16.88,15.36,9.2,21.13,20.94,22.15,22.59,0.0,27.67,24.94,24.62,19.74,24.56,28.24,28.24,27.8,0.04,10.0,2.17,9.89,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.08,23.86,1682595652.59
18.52,54.73,21.32,23.44,-6.53,19.22,20.19,15.0,16.23,23.09,23.88,1.97,0.03,7.97,2.14,0.03,0.51,1928.38,-0.78,0.0,91.34,27.48,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595654.57,16.75,15.36,9.26,21.07,21.01,22.15,22.85,0.0,27.99,24.94,24.56,19.8,24.62,28.31,28.24,27.67,0.04,10.0,2.18,9.9,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.08,23.93,1682595654.58
18.52,55.34,21.51,23.44,-6.45,19.22,20.19,14.91,16.14,23.09,23.79,2.02,0.03,8.04,2.12,0.03,0.51,1835.17,-0.39,0.0,89.64,26.67,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595656.58,16.69,15.23,9.14,21.2,20.94,22.08,22.78,0.0,28.37,25.0,24.62,19.86,24.62,28.31,28.18,27.67,0.04,10.0,2.18,9.89,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.08,23.93,1682595656.6
18.43,56.31,21.58,23.44,-6.27,18.87,20.1,14.91,16.14,23.09,23.7,2.01,0.04,8.1,2.16,0.03,0.52,1796.6,-0.39,0.0,94.72,27.09,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595658.58,16.56,15.17,9.26,21.2,20.94,22.15,22.78,0.0,28.69,25.0,24.5,19.86,24.62,28.24,28.24,27.67,0.04,10.0,2.18,9.89,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.02,23.86,1682595658.6
18.34,57.01,21.77,23.44,-6.18,18.96,20.01,14.91,16.23,23.0,23.79,2.11,0.06,8.15,2.21,0.03,0.52,1915.52,-1.17,0.0,91.34,25.68,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595660.58,16.56,15.1,9.33,21.2,20.94,22.21,22.78,0.0,28.94,25.0,24.43,19.86,24.56,28.24,28.24,27.73,0.04,10.0,2.18,9.9,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.08,23.93,1682595660.6
18.34,57.71,21.96,23.44,-6.18,18.96,20.01,14.91,16.14,23.09,23.79,2.11,0.01,8.22,2.23,0.03,0.51,1912.31,0.0,0.0,93.03,25.5,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595662.59,16.37,15.04,9.2,21.2,21.01,22.21,22.78,0.0,29.32,25.0,24.5,19.99,24.56,28.24,28.24,27.67,0.04,10.0,2.18,9.89,1.0,0.09,9.94,10.0,0.0,0.0,5.0,10.0,22.15,23.93,1682595662.6
18.34,58.33,22.08,23.44,-6.01,18.87,19.92,14.74,16.14,23.0,23.7,2.1,0.05,8.26,2.29,0.03,0.51,1938.02,-0.78,0.0,87.95,25.83,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595664.6,16.37,14.98,9.26,21.2,21.01,22.21,22.78,0.0,29.64,25.07,24.56,20.12,24.62,28.31,28.18,27.61,0.04,10.0,2.18,9.87,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.08,23.86,1682595664.62
18.16,59.03,22.21,23.44,-5.83,18.69,19.83,14.74,16.23,23.0,23.7,2.17,-0.03,8.32,2.27,0.03,0.52,1893.02,-0.78,0.0,93.03,25.02,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595666.61,16.31,14.91,9.33,21.26,20.94,22.21,22.85,0.0,29.89,25.13,24.5,20.12,24.62,28.24,28.31,27.67,0.04,10.0,2.18,9.87,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.08,23.93,1682595666.62
18.16,59.82,22.4,23.53,-5.65,18.6,19.66,14.74,16.14,23.09,23.7,2.16,-0.03,8.35,2.2,0.03,0.51,2056.94,-0.39,0.0,86.26,24.49,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595668.61,16.12,14.85,9.26,21.26,20.94,22.28,22.78,0.0,30.08,25.2,24.5,20.12,24.62,28.31,28.24,27.67,0.04,10.0,2.17,9.87,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.08,23.93,1682595668.62
