TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
17.72,40.49,34.46,27.39,13.15,19.48,18.96,13.07,13.15,25.63,25.46,2.92,0.07,10.85,2.95,0.0,0.52,6.35,135.58,0.0,106.56,17.5,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691243.73,22.15,22.4,12.63,27.35,25.2,25.07,44.11,0.0,44.17,42.46,26.78,26.27,43.73,43.16,43.03,43.22,9.94,9.98,2.18,9.84,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.16,1682691243.75
17.72,40.49,34.46,27.39,13.24,19.39,19.04,12.98,13.07,25.63,25.46,2.92,-0.05,10.83,2.95,0.0,0.51,6.35,188.17,0.0,103.18,17.32,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691245.74,22.15,22.47,12.63,27.35,25.26,25.0,44.11,0.0,44.11,42.46,26.78,26.21,43.79,43.1,42.97,43.16,9.95,9.98,2.18,9.84,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.12,23.16,1682691245.75
17.72,40.49,34.46,27.39,13.33,19.39,18.96,13.07,13.07,25.63,25.46,2.94,0.02,10.84,2.96,-0.0,0.51,9.57,185.44,0.0,103.18,17.32,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691247.75,22.08,22.4,12.63,27.35,25.26,25.07,44.11,0.0,44.24,42.52,26.72,26.27,43.67,43.16,43.03,43.22,9.94,9.98,2.18,9.82,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.18,23.1,1682691247.77
17.72,40.4,34.46,27.39,13.24,19.48,18.96,13.15,13.15,25.55,25.46,2.93,-0.05,10.84,2.95,-0.0,0.52,15.99,158.17,0.0,103.18,17.13,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691249.75,22.15,22.4,12.63,27.35,25.26,25.07,44.11,0.0,44.11,42.52,26.78,26.27,43.79,43.1,43.03,43.16,9.94,9.99,2.18,9.81,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.12,23.1,1682691249.77
17.81,40.4,34.53,27.39,13.33,19.48,19.13,13.07,13.15,25.63,25.46,2.94,-0.03,10.85,2.95,-0.0,0.51,3.14,211.16,0.0,109.94,17.32,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691251.75,22.08,22.4,12.63,27.42,25.26,25.07,44.05,0.0,44.17,42.4,26.78,26.21,43.67,43.1,42.97,43.22,9.94,9.99,2.19,9.83,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.12,23.1,1682691251.76
17.81,40.31,34.53,27.48,13.33,19.39,19.04,12.98,13.15,25.63,25.37,2.93,0.03,10.85,2.96,-0.0,0.51,6.35,151.94,0.0,109.94,17.23,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691253.75,22.15,22.47,12.69,27.35,25.26,25.0,44.05,0.0,44.11,42.4,26.78,26.21,43.73,43.16,43.03,43.16,9.94,9.99,2.19,9.82,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.1,1682691253.77
17.81,40.22,34.46,27.39,13.15,19.57,19.04,13.15,13.07,25.55,25.55,2.92,0.0,10.84,2.95,-0.0,0.52,12.78,217.0,0.0,108.25,17.31,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691255.76,22.15,22.47,12.69,27.29,25.26,25.07,44.05,0.0,44.17,42.46,26.85,26.21,43.73,43.22,43.03,43.22,9.94,9.99,2.19,9.84,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.12,23.16,1682691255.78
17.81,40.22,34.4,27.48,13.42,19.39,19.13,12.98,13.07,25.55,25.46,2.93,0.0,10.85,2.96,-0.0,0.51,9.57,147.26,0.0,106.56,17.32,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691257.76,22.21,22.4,12.69,27.29,25.26,25.13,44.05,0.0,44.11,42.46,26.78,26.21,43.67,43.16,42.97,43.16,9.94,9.99,2.19,9.84,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.1,1682691257.78
17.81,40.22,34.46,27.39,13.42,19.48,19.13,13.07,13.15,25.63,25.46,2.94,-0.02,10.84,2.96,-0.0,0.51,9.57,199.47,0.0,111.63,17.31,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691259.76,22.21,22.4,12.69,27.35,25.26,25.07,44.05,0.0,44.17,42.4,26.72,26.27,43.73,43.16,43.03,43.16,9.94,9.99,2.19,9.84,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.12,23.16,1682691259.78
17.72,40.22,34.46,27.3,13.33,19.57,19.04,13.15,13.15,25.63,25.46,2.94,0.01,10.84,2.96,-0.0,0.51,9.57,157.39,0.0,99.79,17.4,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691261.78,22.15,22.4,12.69,27.29,25.26,25.0,44.11,0.0,44.17,42.4,26.78,26.21,43.67,43.1,43.03,43.22,9.94,9.98,2.19,9.85,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.18,23.16,1682691261.8
17.81,40.22,34.46,27.48,13.51,19.66,19.22,13.15,13.24,25.63,25.46,2.93,-0.01,10.82,2.97,-0.0,0.51,9.57,177.26,0.0,104.87,17.31,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691263.78,22.15,22.4,12.75,27.29,25.26,25.07,44.05,0.0,44.17,42.4,26.78,26.21,43.73,43.16,43.03,43.16,9.94,10.0,2.19,9.82,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.16,1682691263.8
